Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:03055005


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
3055005;1;01/03/1989;1;31,0;79,2;30;5;1;1;0;1014,59997558594;1;0,0;8,3;0,0;0,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,1;0,0;0,0;0,0;0,0;6,8;0,0;0,0;0,0;31,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/04/1989;1;31,0;112,0;10;6;1;1;0;1014,59997558594;1;4,0;0,0;0,0;0,0;23,0;0,0;8,1;0,0;0,0;31,0;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,9;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/05/1989;1;7,2;13,0;5;2;1;1;0;1014,59997558594;1;0,0;0,0;0,0;0,0;7,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/06/1989;1;12,6;27,9;29;4;1;1;0;1014,59997558594;1;0,0;0,0;0,0;0,0;6,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;6,3;0,0;0,0;0,0;0,0;0,0;0,0;12,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/07/1989;1;34,1;56,5;2;5;1;1;0;1014,59997558594;1;0,0;34,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,5;0,0;0,0;1,8;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/08/1989;1;54,3;141,9;20;6;1;1;0;1014,59997558594;1;0,0;0,0;0,0;29,0;0,0;0,0;0,0;0,0;6,5;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,3;0,0;27,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/09/1989;1;41,9;90,8;23;5;1;1;0;1014,59997558594;1;0,0;0,0;0,0;0,0;0,0;9,9;0,0;0,0;0,0;0,0;29,7;0,0;0,0;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,9;4,9;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/10/1989;1;48,0;115,9;26;5;1;1;0;1014,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;18,7;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,0;48,0;16,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/11/1989;1;22,7;101,2;24;6;1;1;0;1014,59997558594;1;0,0;0,0;22,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,0;9,3;0,0;0,0;0,0;0,0;0,0;0,0;6,4;0,0;0,0;20,4;22,7;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/12/1989;1;38,0;113,6;18;6;1;1;0;1014,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;18,3;0,0;0,0;0,0;0,0;0,0;0,0;30,8;38,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;24,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/01/1990;1;39,1;98,7;24;4;1;1;0;1758;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;0,0;0,0;0,0;0,0;0,0;39,1;32,3;0,0;0,0;0,0;0,0;0,0;12,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/02/1990;1;52,4;186,6;11;12;1;1;0;1758;1;0,0;0,0;0,0;0,0;0,0;0,0;14,1;28,0;7,4;7,3;52,4;30,0;9,3;2,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;14,4;13,3;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3055005;1;01/03/1990;1;68,1;285,8;31;12;1;1;0;1758;1;5,2;0,0;0,0;0,0;0,0;16,4;0,0;2,1;0,0;0,0;42,1;39,3;11,1;22,4;32,1;4,3;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,3;68,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/04/1990;1;53,3;226,2;23;10;1;1;0;1758;1;0,0;3,3;0,0;16,3;13,1;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,1;0,0;0,0;0,0;0,0;0,0;0,0;53,3;46,3;15,0;0,0;34,0;0,0;13,4;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/05/1990;1;25,4;81,7;29;7;1;1;0;1758;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;25,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,2;0,0;25,4;6,1;3,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/06/1990;1;6,4;11,1;3;3;1;1;0;1758;1;0,0;0,0;6,4;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/07/1990;1;21,4;54,3;16;5;1;1;0;1758;1;0,0;6,5;0,0;13,1;0,0;0,0;7,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,4;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/08/1990;1;8,2;18,1;27;4;1;1;0;1758;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,2;5,3;0,0;0,0;2,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/09/1990;1;37,5;126,0;12;6;1;1;0;1758;1;0,0;0,0;0,0;0,0;0,0;0,0;33,6;0,0;0,0;0,0;0,0;37,5;0,0;0,0;0,0;0,0;0,0;0,0;18,3;9,1;8,0;19,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/10/1990;1;53,1;148,9;12;5;1;1;0;1758;1;0,0;0,0;0,0;0,0;0,0;20,3;39,7;19,5;0,0;0,0;0,0;53,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,3;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/11/1990;1;160,5;291,1;4;8;1;1;0;1758;1;29,3;0,0;0,0;160,5;25,3;0,0;30,0;0,0;0,0;0,0;7,3;6,2;0,0;0,0;0,0;19,5;0,0;0,0;0,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/12/1990;1;90,2;229,5;10;6;1;1;0;1758;1;0,0;0,0;35,3;0,0;0,0;0,0;54,2;0,0;0,0;90,2;12,3;0,0;0,0;0,0;0,0;0,0;0,0;23,2;0,0;0,0;0,0;0,0;0,0;14,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/01/1991;1;24,3;47,9;21;3;1;1;0;1529,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,3;0,0;0,0;0,0;3,3;0,0;0,0;0,0;0,0;20,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/02/1991;1;18,0;25,4;22;3;1;1;0;1529,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,1;4,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3055005;1;01/03/1991;1;73,0;101,2;10;3;1;1;0;1529,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;73,0;10,2;0,0;0,0;0,0;0,0;0,0;18,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/04/1991;1;94,3;496,5;24;12;1;1;0;1529,30004882813;1;0,0;0,0;0,0;0,0;0,0;44,0;0,0;0,0;32,0;16,3;0,0;0,0;47,4;21,2;48,2;85,0;66,3;18,2;10,4;0,0;0,0;0,0;0,0;94,3;0,0;13,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/05/1991;1;61,2;83,3;22;9;1;1;0;1529,30004882813;1;0,0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;1,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;61,2;6,1;0,0;0,0;1,4;2,3;0,0;0,0;1,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/06/1991;1;24,1;99,3;27;13;1;1;0;1529,30004882813;1;0,0;0,0;3,2;2,3;1,0;0,0;0,0;0,0;2,0;0,0;0,0;3,2;0,0;0,0;10,2;6,3;12,2;2,1;18,0;0,0;0,0;0,0;0,0;0,0;0,0;3,4;24,1;11,3;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/07/1991;1;28,0;89,2;19;6;1;1;0;1529,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;28,0;0,0;0,0;20,0;18,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/08/1991;1;43,3;43,3;31;1;1;1;0;1529,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/09/1991;1;94,0;122,5;18;4;1;1;0;1529,30004882813;1;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,3;0,0;0,0;0,0;94,0;0,0;0,0;0,0;0,0;8,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/10/1991;1;46,3;113,4;6;6;1;1;0;1529,30004882813;1;0,0;0,0;0,0;0,0;2,1;46,3;32,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;19,2;0,0;0,0;0,0;0,0;0,0;11,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/11/1991;1;45,1;92,9;24;5;1;1;0;1529,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,2;9,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,1;9,1;0,0;0,0;0,0;15,4;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/12/1991;1;91,0;214,4;15;5;1;1;0;1529,30004882813;1;0,0;0,0;0,0;0,0;0,0;36,8;0,0;0,0;0,0;0,0;0,0;0,0;12,1;0,0;91,0;26,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48,1;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/01/1992;1;43,8;93,1;1;6;1;1;0;;0;43,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,3;9,1;8,8;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;9,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/02/1992;1;55,9;178,7;23;10;1;1;0;;0;0,0;5,3;0,0;1,9;0,0;0,0;0,0;0,0;0,0;0,0;4,4;16,4;5,2;16,4;11,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,9;8,4;0,0;0,0;0,0;0,0;53,2;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
3055005;1;01/03/1992;1;49,3;149,7;28;10;1;1;0;;0;20,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;11,5;17,2;0,0;3,5;0,9;3,5;0,0;0,0;0,0;0,0;0,0;0,0;9,3;0,0;0,0;0,0;0,0;29,5;49,3;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/04/1992;1;176,7;421,6;12;9;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;52,5;5,6;0,0;0,0;0,0;0,0;176,7;95,5;14,5;0,0;11,1;0,0;0,0;0,0;0,0;0,0;0,0;31,8;0,0;0,0;0,0;0,0;0,0;21,2;12,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/05/1992;1;54,3;179,3;10;6;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,0;0,0;54,3;29,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,4;0,0;0,0;0,0;17,5;0,0;0,0;37,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/06/1992;1;;;;;0;0;0;;0;0,0;0,0;49,3;0,0;43,3;0,0;0,0;62,1;53,6;0,0;0,0;0,0;0,0;0,0;0,0;2,4;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
3055005;1;01/08/1992;1;52,9;52,9;29;1;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;52,9;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/09/1992;1;39,2;121,6;18;7;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;10,1;12,3;0,0;0,0;0,0;0,0;0,0;39,2;0,0;0,0;0,0;0,0;16,2;25,8;17,5;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/10/1992;1;20,5;70,0;23;5;1;1;0;;0;0,0;0,0;0,0;0,0;10,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,4;0,0;0,0;20,5;6,3;0,0;0,0;0,0;17,1;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/11/1992;1;28,2;65,7;30;4;1;1;0;;0;0,0;0,0;18,2;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/12/1992;1;30,1;83,3;1;7;1;1;0;;0;30,1;0,0;0,0;0,0;0,0;21,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;8,7;0,0;0,0;0,0;0,0;0,0;4,3;6,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/01/1993;1;70,9;176,9;26;9;1;1;0;1600,80004882813;1;29,5;8,4;0,0;0,0;0,0;0,0;0,0;10,3;0,0;0,0;0,0;0,0;2,1;0,0;3,0;0,0;28,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;70,9;11,8;0,0;0,0;12,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/02/1993;1;10,1;30,7;18;4;1;1;0;1600,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;9,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;10,1;0,0;0,0;5,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3055005;1;01/03/1993;1;23,0;57,6;13;5;1;1;0;1600,80004882813;1;1,7;0,0;0,0;0,0;0,0;0,0;18,5;9,8;0,0;0,0;0,0;0,0;23,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/04/1993;1;38,0;62,1;17;3;1;1;0;1600,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,0;38,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/05/1993;1;79,8;373,4;9;11;1;1;0;1600,80004882813;1;0,0;0,0;0,0;35,0;14,8;0,0;0,0;32,2;79,8;30,9;52,0;20,7;20,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;44,0;39,1;0,0;0,0;0,0;4,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/06/1993;1;62,6;115,0;4;4;1;1;0;1600,80004882813;1;0,0;0,0;0,0;62,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,0;21,7;11,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/07/1993;1;39,5;106,3;6;7;1;1;0;1600,80004882813;1;0,0;0,0;0,0;0,0;0,0;39,5;0,3;0,0;0,0;0,0;28,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;4,0;30,0;0,0;2,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/08/1993;1;2,9;4,8;17;3;1;1;0;1600,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,9;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;1,7;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/09/1993;1;29,2;47,0;27;2;1;1;0;1600,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/10/1993;1;65,8;264,4;14;10;1;1;0;1600,80004882813;1;0,0;0,0;37,9;10,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,0;65,8;0,0;0,0;0,0;16,1;0,0;10,0;0,0;35,8;0,0;2,0;26,0;0,0;0,0;0,0;0,0;30,1;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/11/1993;1;65,2;196,8;15;6;1;1;0;1600,80004882813;1;16,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,5;0,0;20,8;65,2;47,8;0,0;0,0;0,0;0,0;0,0;21,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3055005;1;01/12/1993;1;85,0;165,8;14;4;1;1;0;1600,80004882813;1;0,0;0,0;0,0;0,0;26,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;85,0;0,0;29,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,5;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3055005;1;01/01/1994;1;45,0;70,0;25;3;1;1;0;1538,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;10,0;15,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
